立案时间,火警地址,纬度,经度,地理编码状态
2025/4/7 22:45,浦东新区 三林镇 板泉路1201弄 （东方吉苑）18号4楼（其他社会力量处置）（到场未处置）,31.161681,121.505844,成功
2025/4/7 19:10,浦东新区 康桥镇 秀沿路 靠近 周园路（消防处置）（到场处置）,31.108899,121.59549,成功
2025/4/7 17:38,浦东新区 周浦镇 沈梅路188号旁边（其他社会力量处置）（到场未处置）,31.092466,121.574219,成功
2025/4/7 17:10,浦东新区 泥城镇 云汉路977弄(荷风翠庭)74号302室（消防处置）（到处处置）,30.91027,121.80683,成功
2025/4/7 10:18,浦东新区 浦兴路街道 凌河路200弄（林山小区）1号502室（居民处置）（到场未处置）,31.275545,121.596924,成功
2025/4/7 9:01,浦东新区 书院镇 船山街159弄15号 皖北全羊馆（消防处置）（到场处置）,30.978419,121.868346,成功
2025/4/7 0:54,浦东新区 塘桥街道 微山新村16号1楼（消防处置）（到场处置）,31.209498,121.515193,成功
2025/4/6 22:05,浦东新区 惠南镇 园中路 靠近 沪南公路 南侧（微站处置）（到场处置）,31.030616,121.658366,成功
2025/4/6 21:49,浦东新区 南码头街道 临沂一村78号旁（居民处置）（到场未处置）,31.198627,121.513153,成功
2025/4/6 17:04,浦东新区 合庆镇 川杨河路北侧 海塘桥北侧 墓地外围（消防处置）（到场处置）,31.215034,121.754615,成功
2025/4/6 17:02,浦东新区 东明路街道 环林东路875弄(杉林新月)17号1402室（消防处置）（到场处置）,31.140498,121.530225,成功
2025/4/6 13:35,浦东新区 南汇新城镇 申港大道 靠近 茉莉路（EB）（燃烧物质燃尽）（到场未处置）,30.897686,121.906762,成功
2025/4/6 11:36,浦东新区 康桥镇 御叶路67号 蜗艾蜗家艾公馆（驻防车出动）（自动喷淋装置作用）（到场未处置）,31.188162,121.551708,成功
2025/4/6 8:57,浦东新区 三林镇 上南路3855号门口（车主处置）（到场未处置）,31.151086,121.507078,成功
2025/4/5 20:26,浦东新区 祝桥镇红星村红一756号3楼农村自建房（消防处置）（到场处置）,31.092213,121.77251,成功
2025/4/5 18:00,浦东新区 康桥镇 康桥路 靠近 康安路 西北侧路口 （微站处置）（到场处置）,31.150039,121.557314,成功
2025/4/5 9:01,浦东新区 浦兴路街道 凌河路188弄（东陆三街坊）6号后门（驻防车出动）（微站处置）（到场未处置）,31.274996,121.596721,成功
2025/4/5 0:56,浦东新区 周浦镇 祝家港路255弄 丰汇雅苑11号附近（其他社会力量处置）（到场未处置）,31.110289,121.587493,成功
2025/4/4 23:15,浦东新区 南汇新城镇 沪城环路橄榄路（燃烧物质燃尽）（到场未处置）,30.889698,121.901372,成功
2025/4/4 20:47,浦东新区 张江镇 高科中路 靠近 盛夏路（微站处置）（到场处置）,31.207019,121.62927,成功
2025/4/4 18:46,浦东新区 宣桥镇光明村金光28组（微站处置）（到场未处置）,31.295444,121.637879,成功
2025/4/4 15:37,浦东新区 南汇新城镇 小桉路 靠近 环湖三路（消防处置）（到场处置）,30.889423,121.963257,成功
2025/4/4 13:13,浦东新区 北蔡镇 下南路340弄（文汇小区）34号（居民处置）（到场处置）,31.166539,121.540729,成功
2025/4/4 10:44,浦东新区 北蔡镇 莲溪路1099弄鹏裕苑2号楼西门门口（祭扫）,31.172133,121.565337,成功
2025/4/4 9:42,浦东新区 惠南镇 惠园路316号（微站处置）（到场未处置）,31.03008,121.767295,成功
2025/4/4 4:40,浦东新区 张江镇 广兰路1146号门口（居民处置）（到场未处置）,31.203579,121.621228,成功
2025/4/4 0:33,浦东新区 周家渡街道 浏河路 上南花苑西苑门口（祭扫）（居民处置）（到场未处置）,31.182639,121.503988,成功
2025/4/3 23:15,浦东新区 花木街道 紫槐路迎春路 路口人行道旁（祭扫）（居民处置）（到场未处置）,31.226506,121.561913,成功
2025/4/3 21:15,浦东新区 康桥镇 秀沿西路218号门口（祭扫）（居民处置）（到场未处置）,31.130621,121.535119,成功
2025/4/3 20:18,浦东新区 唐镇 创新西路199弄(瀚盛家园)46号3楼楼道（祭扫）（居民处置）（到场未处置）,31.200838,121.655168,成功
2025/4/3 20:09,浦东新区 浦兴路街道 台儿庄路 靠近 杨高中路口 台儿庄路地铁站电梯旁草丛（祭扫）（燃烧物质燃烬）（到场未处置）,31.252825,121.597458,成功
2025/4/3 20:01,浦东新区 南汇新城镇 古棕路250弄（绿地东岸涟城）27号304室（祭扫）（居民处置）（到场未处置）,30.883584,121.916654,成功
2025/4/3 19:39,浦东新区 张江镇 孙农路398弄紫荆苑后门（祭扫）（驻防车出动）（居民处置）,31.176546,121.62582,成功
2025/4/3 19:32,浦东新区 曹路镇 凌空北路 靠近 海纳路口（消防处置）（到场处置）,31.247353,121.699145,成功
2025/4/3 17:05,浦东新区 惠南镇 城南村一组232号 靠近 汇成路（消防处置）（到场处置）,31.207135,121.693661,成功
2025/4/3 16:57,浦东新区 书院镇 东大公路3001号（消防处置）（到场处置）,31.207135,121.693661,成功
2025/4/3 16:38,浦东新区 北蔡镇 锦绣路3088弄大华锦绣华城十二街区52号9楼楼道（其他社会力量处置）（到场未处置）,31.181654,121.539791,成功
2025/4/3 14:44,浦东新区 东明路街道 永泰路630弄(永泰花苑)62号（消防处置）（到场处置）,31.139487,121.517185,成功
2025/4/3 14:06,浦东新区 张江镇 孙建路111弄玫瑰湾123号（驻防车出动）（消防处置）（到场处置）,31.18217,121.626173,成功
2025/4/3 11:03,浦东新区 浦兴路街道 双桥路220弄（双桥小区）34号楼边（驻防车出动）（消防处置）（到场处置）,31.284537,121.595405,成功
2025/4/3 7:05,浦东新区 周家渡街道 浦东南路4250弄(雪野家园)3号501室（消防处置）（到场处置）,31.185396,121.499915,成功
2025/4/3 1:43,浦东新区 老港镇建港村港北555号农村自建房（微站处置）（到场处置）,31.028844,121.847866,成功
2025/4/2 22:22,浦东新区 曹路镇 巨峰路 靠近 上川路（EB）（消防处置）（到场处置）,31.277437,121.663121,成功
2025/4/2 19:01,浦东新区 南汇新城镇 海洋五路 近 海基三路（消防处置）（到场未处置）,30.869011,121.920854,成功
2025/4/2 16:41,浦东新区 塘桥街道 临沂北路255弄康乐花园1号楼底楼（其他社会力量处置）（到场处置）,31.203527,121.518748,成功
2025/4/2 15:52,浦东新区 大团镇 永旺路216号鑫雨门窗门口（居民处置）（到场处置）,30.974724,121.751489,成功
2025/4/2 12:38,浦东新区 周浦镇 北庄村 金朱路 靠近 窑港路（消防处置）（到场处置）,31.103822,121.665466,成功
2025/4/2 11:52,浦东新区 高东镇 高东二路86号品馨雅苑高东镇邻里中心（驻防车出动）（消防处置）（到场处置）,31.323834,121.625065,成功
2025/4/2 9:38,浦东新区 三林镇 板泉路2000弄(三林世博家园)6号1楼（居民处置）（到场处置）,31.165826,121.531577,成功
2025/4/2 9:30,浦东新区 南码头街道 临沂路81弄临沂八村5号304室（微站处置）（到场处置）,31.197295,121.515404,成功
2025/4/2 8:43,浦东新区 沪东新村街道 五莲路（无门牌号）沪东新村377号302室（消防处置）（到场处置）,31.272506,121.595914,成功
2025/4/2 8:10,浦东新区 川沙新镇 环东中心村桥弄钟家宅 近唐黄路（消防处置）（到场处置）,31.207135,121.693661,成功
2025/4/1 22:08,浦东新区 三林镇 东书房路560弄(三林世博家园)54号1204室（燃烧物燃尽）（到场未处置）,31.142053,121.506283,成功
2025/4/1 14:14,浦东新区 川沙新镇 大川公路 靠近 九曲东路（消防处置）（到场处置）,31.130693,121.727462,成功
2025/4/1 1:38,浦东新区 丁香路1399弄30号,31.229408,121.564196,成功
